price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
359000,35232,Bratislava IV Karlova Ves,Staré grunty,101,1/0,True,pôvodný,,3 izbový byt,predaj,False,False,zmiešaný,118,
379000,44792,Bruck an der Leitha,,84,3/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,136,
,,Bratislava IV Lamač,Heyrovského,75,8/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,82,
,,Bratislava IV Lamač,Heyrovského,75,8/0,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,panel,82,
245000,41742,Bratislava I Staré Mesto,Obchodná,58,4/0,True,pôvodný,,2 izbový byt,predaj,True,False,iný,62,
509000,61332,Bratislava I Staré Mesto,Františkánske námestie,83,3/0,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,iný,83,
292000,44682,Bratislava II Ružinov,Hraničná,65,4/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,iný,66,
359900,41372,Bratislava I Staré Mesto,Martinengova,87,1/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,97,
125000,36762,Bratislava II Podunajské Biskupice,Bodrocká,34,6/0,True,pôvodný,,1 izbový byt,predaj,False,False,panel,35,
337900,42662,Kittsee,Am Strandbad,79,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,97,
369900,41102,Kittsee,Am Strandbad,90,,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,220,
199000,26182,Chorvátsko,Savudrija,76,4/0,True,pôvodný,,Apartmán,predaj,False,False,iný,83,
294750,44262,Bratislava II Ružinov,Tomášiková,66,3/0,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,zmiešaný,80,
,,Kittsee,Am Strandbad,92,,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,220,
168000,40982,Bratislava II Ružinov,Súmračná,41,,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,panel,41,
337900,35952,Kittsee,Am Strandbad,94,1/0,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,102,
347900,43932,Kittsee,Am Strandbad,79,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,97,
215000,49772,Bratislava II Ružinov,Jašíkova,43,4/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,iný,48,
270000,57792,Bratislava I Staré Mesto,Mýtna,46,9/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,iný,54,
2890000,344052,Ostrov časť Ostrov,Májová,84,2/4,False,pôvodný,,Apartmán,predaj,False,True,tehla,,
59000,,Partizánske,,,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
135000,19202,Martin časť Sever,Kozmonautov,70,3/4,True,pôvodný,,3 izbový byt,predaj,True,True,,,
113000,18412,Nové Zámky,,61,7/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,zateplená,,
185000,27212,Košice I Staré Mesto - Centrum,Jánošiková,68,5/0,False,pôvodný,,3 izbový byt,predaj,True,False,,,
185000,27212,Banská Bystrica,Oremburská,68,9/9,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
199490,29342,Košice II Západ - Terasa,Idanská,68,5/8,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,zmiešaný,,
260000,36112,Košice I Staré Mesto - Centrum,Thurzova,72,3/5,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,,,
105000,43752,Košice III Dargovských hrdinov,Buzulucká,24,8/8,False,kompletná rekonštrukcia,,Garsónka,predaj,False,False,panel,,
199000,46282,Košice IV Juh,Vojvodská,43,2/7,False,novostavba,Novostavba,1 izbový byt,predaj,True,False,tehla,,
128000,16842,Trebišov,Nemocničná,76,5/8,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
142490,34752,Košice IV Juh,Užhorodská,41,4/7,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,panel,,
169000,19432,Prešov,Šrobárova,87,2/8,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
175000,25002,Košice IV Nad Jazerom,Jenisejská,70,1/7,False,pôvodný,,4 izbový byt,predaj,False,False,panel,,
250000,47172,Košice I Staré Mesto - Centrum,Štefánikova,53,2/5,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,zmiešaný,,
139000,27802,Banská Bystrica,Starohorská,50,1/7,False,pôvodný,,2 izbový byt,predaj,False,False,panel,,
,,Bulharsko,,46,2/4,False,pôvodný,,2 izbový byt,predaj,True,False,tehla,,
240000,10712,Košice I Staré Mesto - Centrum,Československej armády,224,4/6,False,pôvodný,,5 izbový byt a viac,predaj,True,False,tehla,,
110990,29212,Bratislava II Ružinov,Vlčie hrdlo,38,2/4,False,novostavba,Novostavba,1 izbový byt,predaj,False,True,zmiešaný,,
380000,38002,Košice I Staré Mesto - Centrum,Thurzova,100,1/5,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
122990,31542,Bratislava II Ružinov,Vlčie hrdlo,39,2/4,False,novostavba,Novostavba,2 izbový byt,predaj,False,True,zmiešaný,,
137000,19862,Kežmarok,Nad traťou,69,1/3,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
285000,39582,Košice I Staré Mesto - Centrum,Thurzova,72,1/5,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
199000,29702,Košice IV Juh,Rastislavova,67,4/7,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
237900,27032,Ľubotice,Hviezdna,88,1/1,False,novostavba,Novostavba,4 izbový byt,predaj,False,True,tehla,,
76900,15082,Vranov nad Topľou,Mlynská,51,6/7,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,panel,,
249000,49802,Košice I Staré Mesto - Centrum,Vojenská,50,3/9,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,zmiešaný,,
160000,25402,Banská Bystrica,Trieda SNP,63,3/4,False,pôvodný,,3 izbový byt,predaj,False,False,tehla,,
295000,35982,Košice I Staré Mesto - Centrum,Thurzova,82,2/5,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,zmiešaný,,
217900,31132,Ľubotice,Hviezdna,70,0/1,False,novostavba,Novostavba,3 izbový byt,predaj,False,True,tehla,55,
178500,28792,Košice II Sídlisko KVP,Wuppertálska,62,3/8,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
81000,818182,Pusté Úľany,Pusté Úľany,99,2/2,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
169000,35212,Bratislava IV Lamač,Malokarpatské nám.,48,2/4,False,novostavba,Novostavba,1 izbový byt,predaj,True,False,panel,,
239000,41932,Bratislava III Nové Mesto,Sibírska,57,3/5,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,skelet,,
390000,36792,Košice I Staré Mesto - Centrum,Žriedlová,106,6/7,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,zmiešaný,,
126900,30952,Štrba,Tatranská Štrba,41,2/3,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,zmiešaný,,
259990,32102,Štrba,Tatranská Štrba,81,2/3,False,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,zmiešaný,,
250000,34722,Košice I Staré Mesto - Centrum,Thurzova,72,2/5,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,zmiešaný,,
215000,22632,Košice II Sídlisko KVP,Cottbuská,95,3/9,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
265000,42522,Bratislava II Ružinov,Vietnamská,62,6/6,True,novostavba,Novostavba,3 izbový byt,predaj,True,False,,,
260000,25242,Košice I Staré Mesto - Centrum,Mäsiarska,103,1/2,False,pôvodný,,4 izbový byt,predaj,False,False,tehla,,
150000,14562,Košice I Staré Mesto - Centrum,Mäsiarska,103,2/3,False,pôvodný,,4 izbový byt,predaj,False,False,tehla,,
189900,21832,Prešov,Smreková,87,0/8,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,True,panel,,
169000,22242,Košice I Sídlisko Ťahanovce,Viedenská,76,2/8,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
159900,24602,Košice III Dargovských hrdinov,Lidické nám.,65,10/12,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
152000,29232,Košice I Sever,Odborárska,52,3/5,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,panel,,
179900,23362,Košice II Sídlisko KVP,Zombova,77,7/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
199000,49752,Košice IV Juh,Vojvodská,40,2/5,True,novostavba,Novostavba,Iný byt,predaj,True,False,zmiešaný,,
320000,27122,Košice IV Juh,Rastislavova,118,2/2,False,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,tehla,,
,,Banská Bystrica,Bakossova,56,3/8,True,pôvodný,,3 izbový byt,predaj,False,False,zmiešaný,,
,,Banská Bystrica,Československej armády,52,2/5,True,pôvodný,,2 izbový byt,predaj,False,False,panel,,
,,Prešov,Karpatská,4,2/7,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
346800,30422,Bratislava I Staré Mesto,,114,2/5,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
315000,17502,Banská Bystrica,Nám. Ľ. Štúra,180,7/8,True,novostavba,Novostavba,5 izbový byt a viac,predaj,False,False,tehla,,
350000,16992,Košice I Staré Mesto - Centrum,Mäsiarska,206,1/2,False,pôvodný,,4 izbový byt,predaj,False,False,tehla,,
795000,55142,Bratislava I Staré Mesto,Pribinova,144,2/0,True,novostavba,Novostavba,4 izbový byt,predaj,True,True,,,
610500,33002,Košice I Staré Mesto - Centrum,Baštová,185,0/5,False,novostavba,Novostavba,Iný byt,predaj,False,False,tehla,,
477360,48712,Košice I Staré Mesto - Centrum,Baštová,98,2/5,False,novostavba,Novostavba,4 izbový byt,predaj,True,False,tehla,,
361080,50862,Košice I Staré Mesto - Centrum,Baštová,71,1/5,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,skelet,,
365800,50812,Košice I Staré Mesto - Centrum,Baštová,72,3/4,False,novostavba,Novostavba,3 izbový byt,predaj,True,True,tehla,,
196790,37132,Košice IV Nad Jazerom,Bukovecká,53,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
120000,35292,Bratislava V Petržalka,Rovniankova,34,,False,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,,,
129990,17332,Sereď,M.R.Štefánika,75,5/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
225000,60132,Bratislava V Petržalka,,37,12/28,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
122990,37272,Miloslavov,,33,0/3,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
269500,39522,Bratislava III Nové Mesto,Bajkalská,68,17/23,False,novostavba,Novostavba,2 izbový byt,predaj,True,True,zmiešaný,,
355000,51202,Bratislava II Ružinov,Bajkalská,69,1/5,False,vo výstavbe,,3 izbový byt,predaj,False,True,zmiešaný,,
204900,13842,Miloslavov,Agátová,148,4/4,True,novostavba,Novostavba,4 izbový byt,predaj,True,True,tehla,,
486000,54492,Bratislava I Staré Mesto,Obchodná,89,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
141990,25822,Miloslavov,Agátová,55,1/4,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
315000,34352,Bratislava I Staré Mesto,Mickiewiczova,91,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
,,Bratislava I Staré Mesto,Múzejná,77,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
365000,47402,Bratislava I Staré Mesto,Múzejná,77,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
,,Bratislava II Ružinov,Hanácka,95,,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
,,Bratislava I Staré Mesto,Dunajská,41,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
179000,43352,Bratislava I Staré Mesto,Mlynská dolina,41,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
,,Bratislava V Petržalka časť Dvory,Zadunajská cesta,167,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
65000,17932,Levice časť Rybníky III,Perecká,36,6/7,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,True,False,panel,,
82000,12422,Komárno,Vnútorná Okružná,66,2/0,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
224990,47872,Bratislava V Petržalka,Antolská,47,3/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
169000,38412,Bratislava III Nové Mesto časť Pasienky / Kuchajda,Vajnorská,44,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
289900,36242,Bratislava II Ružinov časť Trávniky,Azalková,80,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
289900,36242,Bratislava II Ružinov časť Trávniky,Azalková,80,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
96900,17622,Ružomberok,Cesta na Vlkolínec,55,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
58900,957722,Dolný Chotár,,61,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
58900,957722,Dunajská Streda,Dolny Chotár,61,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
58900,957722,Galanta,Dolný Chotár,61,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
58900,957722,Šaľa,Dolny Chotár,61,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
258000,36352,Bratislava V Petržalka,Kapicova,70,7/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,zateplená,,
240000,32432,Bratislava IV Karlova Ves,Nad Lúčkami,74,5/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,zateplená,,
82800,30672,Bratislava III Vajnory,Rybničná,27,5/9,True,čiastočná rekonštrukcia,,Garsónka,predaj,True,False,zateplená,,
129500,29432,Bratislava III Rača,Dopravná,44,2/3,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
125000,14882,Senica časť Sotina,,84,,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
79000,13172,Brezová pod Bradlom,,60,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
76500,23912,Senica,,32,,False,pôvodný,,1 izbový byt,predaj,False,False,,,
,,Banská Bystrica časť Centrum,Komenského,54,2/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,tehla,,
139999,26222,Banská Bystrica,Mládežnícka,53,2/0,False,pôvodný,,2 izbový byt,predaj,False,True,,,
172900,36892,Bratislava III Rača,Cyprichova,46,4/6,True,pôvodný,,2 izbový byt,predaj,True,True,tehla,,
215000,16172,Dunajská Streda,Záhradnícka,133,4/4,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
590000,37882,Bratislava I Staré Mesto,Zochova,155,,False,novostavba,Novostavba,5 izbový byt a viac,predaj,False,False,,,
223700,30732,Bratislava V Petržalka,Vyšehradská,72,1/8,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
,,Bratislava II Ružinov,Ružinov,50,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
120000,25002,Bratislava V Petržalka,Mamateyova,48,,False,pôvodný,,2 izbový byt,predaj,False,False,,,
150500,22132,Piešťany,,68,,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
150429,22792,Dolný Kubín,,66,,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
150000,18752,Nitra časť Staré Mesto,Štefánikova trieda,80,5/7,True,pôvodný,,3 izbový byt,predaj,True,False,panel,,
133000,21452,Nitra časť Staré Mesto,Stračia,62,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,,
,,Nitra časť Chrenová,Výstavná,64,2/7,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
119000,23332,Nitra časť Horné Krškany,Novozámocká,51,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
125000,19532,Nitra,Kmeťova,64,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
77000,12832,Lučenec,Novohradská,60,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
62000,11702,Lučenec,Adyho,53,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
3790000,583082,Klatovy časť Klatovy III,Luční,65,1/3,False,pôvodný,,2 izbový byt,predaj,True,True,iný,,
529282,54622,Bratislava II Ružinov časť Prievoz,Mierová,96,2/8,True,novostavba,Novostavba,4 izbový byt,predaj,True,False,,,
572166,60272,Bratislava II Ružinov časť Prievoz,Mierová,94,7/8,True,novostavba,Novostavba,4 izbový byt,predaj,True,False,,,
152900,30382,Hviezdoslavov,.,50,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
250000,13972,Hviezdoslavov,.,179,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
547000,18052,Veľká Lomnica,Športová,303,,False,novostavba,Novostavba,5 izbový byt a viac,predaj,False,False,,,
59000,24582,Galanta,Revolučná Štvrť,24,,False,pôvodný,,1 izbový byt,predaj,False,False,,,
547000,18052,Veľká Lomnica,Športová,303,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
269000,35472,Trnava,Hlavná,75,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
279900,33722,Trnava,Kapitulská,83,2/2,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
416900,34742,Trnava časť Centrum a okolie,Kapitulská,120,1/2,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,True,,,
279900,37452,Bratislava II Ružinov,Exnárova,74,,False,pôvodný,,3 izbový byt,predaj,True,False,,,
181900,27152,Trnava,Spartakovská,67,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
115900,15252,Senica,Robotnícka,76,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
175000,851002,Hviezdoslavov,.,205,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
129000,28812,Hviezdoslavov,.,44,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
185000,15552,Hviezdoslavov,.,119,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
134900,25012,Piešťany,Krajinská,53,,False,pôvodný,,2 izbový byt,predaj,False,False,,,
160000,21642,Sereď,Nezábudková,73,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
115000,22352,Sereď,.,51,,False,vo výstavbe,,2 izbový byt,predaj,False,False,,,
150000,18132,Sereď,.,82,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
160000,21642,Sereď,.,73,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
127000,33422,Hviezdoslavov,.,38,,False,vo výstavbe,,2 izbový byt,predaj,False,False,,,
176000,30342,Hviezdoslavov,.,58,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
203900,27412,Senica,Sadová,74,,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,,,
119900,25782,Senica,Sadová,46,,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
89900,24972,Senica,Sadová,36,,True,novostavba,Novostavba,1 izbový byt,predaj,True,True,tehla,,
149000,20692,Vysoká pri Morave,Krátka,72,1/0,False,novostavba,Novostavba,3 izbový byt,predaj,False,True,,,
185000,21652,Stupava,Pastierska,85,,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
105000,38022,Stupava,Pastierska,27,,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,tehla,,
325500,38292,Stupava,Bezručová,85,4/4,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
177900,27802,Stupava,Dlhá,64,2/4,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
315000,34242,Stupava,Lesná,92,0/2,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,58
330000,35872,Stupava,Lesná,92,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,58
256900,27042,Stupava,Vincenta Šikulu,95,,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
288900,33212,Stupava,Jána Ondruša,87,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,87
255000,34692,Bystrá,Tále,73,1/0,False,pôvodný,,Apartmán,predaj,False,False,tehla,73,
139000,31592,Bratislava IV Dúbravka,Saratovská,44,12/0,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,panel,44,
309000,47692,Bratislava I Staré Mesto,Fraňa Kráľa,64,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,64,
934800,57352,Bratislava III Nové Mesto,Svätovavrinecká,163,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
1375000,40802,Bratislava III Nové Mesto časť Vinohrady,Na Roličkách,337,3/4,True,novostavba,Novostavba,4 izbový byt,predaj,True,True,tehla,,
439000,44802,Bratislava III Nové Mesto časť Vinohrady,Jurská,98,6/6,True,novostavba,Novostavba,4 izbový byt,predaj,True,True,zmiešaný,,
164900,30542,Košice IV Juh,,54,,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,zateplená,,
130000,26002,Vojka nad Dunajom,Vojka nad Dunajom,50,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
499000,30612,Bratislava III Nové Mesto,Riazanská,163,,False,novostavba,Novostavba,Mezonet,predaj,False,False,,,
499000,30612,Bratislava III Nové Mesto,Riazanská,163,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
139990,50002,Bratislava III Nové Mesto,Kominárska,28,,False,kompletná rekonštrukcia,,Garsónka,predaj,False,False,,,
194900,11272,Báč,Báč,173,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,,
175000,53032,Bratislava I Staré Mesto,,33,0/1,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,iný,,
190000,25682,Košice IV Juh,,74,1/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
590000,31892,Bratislava I Staré Mesto,,185,4/6,True,pôvodný,,Mezonet,predaj,True,False,,,
127990,18822,Dubnica nad Váhom časť Pod hájom,,68,1/0,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
117000,21272,Nová Dubnica,,55,1/3,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,,
239900,36912,Bratislava II Ružinov,Tomášikova,65,3/5,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
299900,35702,Bratislava III Nové Mesto,Rozvodná,84,3/9,False,novostavba,Novostavba,2 izbový byt,predaj,True,True,tehla,,
289900,40832,Bratislava I Staré Mesto,Nám. SNP,71,2/5,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,skelet,,
269900,45752,Bratislava V Petržalka časť Dvory,Bosákova,59,18/20,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,zmiešaný,,
280000,49692,Bratislava III Nové Mesto,Trnavská cesta,56,2/4,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
280000,48282,Bratislava III Nové Mesto,Trnavská cesta,58,2/4,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
230000,38332,Bratislava V Petržalka,Kopčianska,60,2/12,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
235000,45192,Bratislava III Nové Mesto,,52,5/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,panel,,
164900,24252,Košice IV Juh,Miškovecká,68,3/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,kvádrová,,
234600,46922,Bratislava III Nové Mesto časť Pasienky / Kuchajda,Pri starej prachárni,50,2/6,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
350379,42732,Chorvátsko,nezadaná,82,1/3,True,vo výstavbe,,Apartmán,predaj,False,False,,,
362336,32942,Chorvátsko,Ostrov Ugljan,110,2/3,False,novostavba,Novostavba,Apartmán,predaj,True,True,,,
350379,31852,Chorvátsko,Ostrov Ugljan,110,1/3,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
198185,20022,Prešov,Sabinovská,99,1/6,True,novostavba,Novostavba,2 izbový byt,predaj,False,True,železobetón,,
350379,32142,Chorvátsko,Ugljan,109,1/3,True,novostavba,Novostavba,Apartmán,predaj,True,True,,,
189071,12692,Prešov,Sabinovská,149,0/6,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
174391,25652,Poprad,Suchoňova,68,6/7,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
350379,32142,Chorvátsko,Ostrov Ugljan,109,1/3,True,novostavba,Novostavba,Apartmán,predaj,True,True,,,
173043,25452,Poprad,Suchoňova,68,6/7,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
267311,34722,Chorvátsko,Ugljan,77,1/3,True,vo výstavbe,,Apartmán,predaj,True,True,,,
350379,32142,Chorvátsko,Put Pavleštine,109,1/3,True,novostavba,Novostavba,Apartmán,predaj,True,True,železobetón,,
267311,34722,Chorvátsko,Ostrov Ugljan,77,1/3,True,novostavba,Novostavba,Apartmán,predaj,True,True,,,
185311,25042,Poprad,Suchoňova,74,6/7,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
164825,22272,Poprad,Suchoňova,74,2/7,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
201213,852602,Prešov,Sabinovská,236,1/6,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,
203854,10732,Prešov,Sabinovská,190,1/6,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
148000,27922,Žilina časť Vlčince,,53,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
174500,24932,Žilina časť Hájik,Petzvalova,70,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
134500,24452,Žilina časť Staré mesto,Hollého,55,,False,pôvodný,,2 izbový byt,predaj,False,False,,,
205000,29292,Divina,,70,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
229000,28632,Žilina časť Bôrik,Alexandra Rudnaya,80,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
74500,37252,Žilina časť Staré mesto,Závodská cesta,20,,False,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,,,
250000,35212,Bratislava III Nové Mesto,,71,6/6,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
223767,38652,Bratislava IV Devínska Nová Ves,Opletalova,57,1/4,True,novostavba,Novostavba,2 izbový byt,predaj,False,True,tehla,,
304325,60872,Bratislava I Staré Mesto,Špitálska 2,50,4/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,,
283346,57832,Bratislava I Staré Mesto,Špitálska 2,49,3/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,tehla,,
346283,49472,Bratislava I Staré Mesto,Špitálska 2,70,1/6,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
142035,71022,Bratislava I Staré Mesto,Špitálska 2,20,3/6,True,kompletná rekonštrukcia,,Garsónka,predaj,False,True,tehla,,
101000,16462,Nové Zámky,,61,6/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
