price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
95000,,Mníchova Lehota,Jarky,,,False,,,Rodinný dom,predaj,False,False,,462,103
274900,,Nemšová,Za Soľnou,,,False,,,Rodinný dom,predaj,False,False,,329,
299900,12502,Trenčín,,240,,False,,,Rodinný dom,predaj,False,False,,,
420000,,Považská Bystrica,,,,False,,,Rodinný dom,predaj,False,False,,976,
329000,29912,Trenčianska Turná,Obchodná,110,,False,,Novostavba,Rodinný dom,predaj,False,False,,592,138
,,Púchov,,160,,False,,,Rodinný dom,predaj,False,False,,160,160
95000,,Horná Poruba,,,,False,,,Rodinný dom,predaj,False,False,,,
380000,30722,Malacky,Budovateľská,123,,False,,,Rodinný dom,predaj,False,False,,322,76
,,Veľké Chlievany,,,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,
159900,10662,Lietavská Lúčka,,150,,False,,,Rodinný dom,predaj,False,False,,342,90
199900,,Lubina,,,,False,,,Rodinný dom,predaj,False,False,,4207,125
168000,11672,Senica,Martina Bartoňa,144,,False,,,Rodinný dom,predaj,False,False,,1860,158
,,Zubák,,,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,14800,104
,,Zubák,,,,False,,,Rodinný dom,predaj,False,False,,14800,104
179900,18172,Beluša,,99,,False,,Novostavba,Rodinný dom,predaj,False,False,,700,110
164900,19872,Horovce,,83,,False,,Novostavba,Rodinný dom,predaj,False,False,,617,100
,,Jelka,,,,False,,,Rodinný dom,predaj,False,False,,1962,580
159999,820512,Nevidzany,,195,,False,,Novostavba,Rodinný dom,predaj,False,False,,1100,125
269900,26412,Hrubá Borša,Rovná,102,,False,,Novostavba,Rodinný dom,predaj,False,False,,407,132
220000,11002,Tureň,Tureň,200,,False,,,Rodinný dom,predaj,False,False,,542,120
257000,10282,Kráľová pri Senci,Pivovarnícka,250,,False,,,Rodinný dom,predaj,False,False,,1020,132
188000,,Senec,Šafárikova,,,False,,,Rodinný dom,predaj,False,False,,17,104
233000,,Veľký Biel,,,,False,,,Rodinný dom,predaj,False,False,,374,232
189900,12662,Nová Dubnica,Andreja Sládkoviča,150,,False,,,Rodinný dom,predaj,False,False,,382,
,,Senica,Gaštanová,124,,False,,Novostavba,Rodinný dom,predaj,False,False,,566,152
257500,21462,Krivosúd - Bodovka,Krivosúd-Bodovka,120,,False,,,Rodinný dom,predaj,False,False,,1029,220
96000,,Beluša,Adámiho,,,False,,,Rodinný dom,predaj,False,False,,929,120
225000,,Trenčín,Dolné pažite,,,False,,,Rodinný dom,predaj,False,False,,998,
199900,,Nové Mesto nad Váhom,,,,False,,,Rodinný dom,predaj,False,False,,420,
149000,596002,Motešice,Na Hôrke,250,,False,,,Rodinný dom,predaj,False,False,,649,127
74990,833222,Senec,,90,,False,,Novostavba,Rodinný dom,predaj,False,False,,,109
889000,22232,Trenčín,Severná,400,,False,,,Rodinný dom,predaj,False,False,,2651,
,,Trenčín,Na vinohrady,450,,False,,,Rodinný dom,predaj,False,False,,1083,180
330000,31432,Miloslavov,nezadaná,105,,False,,Novostavba,Rodinný dom,predaj,False,False,,618,132
355000,22192,Ružindol,,160,,False,,Novostavba,Rodinný dom,predaj,False,False,,800,
177000,16242,Topoľnica časť Paľovce,,109,,False,,Novostavba,Rodinný dom,predaj,False,False,,561,
360000,22782,Trnava,Johna Dopyeru,158,,False,,Novostavba,Rodinný dom,predaj,False,False,,420,
230000,20912,Bučany,Bučany,110,,False,,Novostavba,Rodinný dom,predaj,False,False,,650,140
180000,16362,Bučany,Bučany,110,,False,,,Rodinný dom,predaj,False,False,,650,
118500,556342,Komárno,Poľovnícka,213,,False,,,Rodinný dom,predaj,False,False,,400,
189000,964292,Dolný Štál,,196,,False,,,Rodinný dom,predaj,False,False,,1339,793
210000,21002,Vrakúň,Hlavná,100,,False,,,Rodinný dom,predaj,False,False,,2300,
212000,15362,Macov,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
212000,15362,Šamorín,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
319000,18762,Pezinok,Sládkovičova,170,,False,,,Rodinný dom,predaj,False,False,,1009,435
212000,15362,Lehnice,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
212000,15362,Štvrtok na Ostrove,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
212136,15372,Hviezdoslavov,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
212000,15362,Lehnice,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
73000,608332,Trenčianske Mitice,,120,,False,,,Rodinný dom,predaj,False,False,,,
149000,11552,Horňany,,129,,False,,,Rodinný dom,predaj,False,False,,,
20000,16672,Kotešová,Kotešova,12,,False,,,"Chata, drevenica, zrub",predaj,False,False,,344,12
59900,544552,Povina,,110,,False,,,Záhradná chata,predaj,False,False,,783,
275000,18332,Kysucké Nové Mesto,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,455,
275000,18332,Kysucké Nové Mesto,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,454,
430000,15642,Modra,Harmónia,275,,False,,,Rodinný dom,predaj,False,False,,1200,
212000,15362,Miloslavov,,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
659000,30652,Bratislava IV Záhorská Bystrica,Tešedíkova,215,,False,,Novostavba,Rodinný dom,predaj,False,False,,643,
449000,17272,Jakubov,,260,,False,,,Rodinný dom,predaj,False,False,,2546,
475000,20652,Žilina časť Trnové,Slnečnicová,230,,False,,Novostavba,Rodinný dom,predaj,False,False,,522,
93000,930002,Horná Mariková časť Hlboké,Hlboké,100,,False,,,"Chata, drevenica, zrub",predaj,False,False,,2662,50
39900,55072,Snežnica,113,724,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,724,
475000,20652,Žilina časť Trnové,Slnečnicová,230,,False,,Novostavba,Rodinný dom,predaj,False,False,,543,
289900,17052,Rudinská,,170,,False,,Novostavba,Rodinný dom,predaj,False,False,,803,
230315,13632,Kysucké Nové Mesto,,169,,False,,Novostavba,Rodinný dom,predaj,False,False,,808,
240575,14242,Kysucké Nové Mesto,,169,,False,,Novostavba,Rodinný dom,predaj,False,False,,916,
241050,14262,Kysucké Nové Mesto,,169,,False,,Novostavba,Rodinný dom,predaj,False,False,,921,
237915,14082,Kysucké Nové Mesto,,169,,False,,Novostavba,Rodinný dom,predaj,False,False,,888,
234780,13892,Kysucké Nové Mesto,,169,,False,,Novostavba,Rodinný dom,predaj,False,False,,855,
184900,770422,Rudina,,240,,False,,,Rodinný dom,predaj,False,False,,685,
143000,715002,Krásno nad Kysucou časť Blažkov,Blažkov,200,,False,,,Rodinný dom,predaj,False,False,,766,375
37500,559702,Žilina,Budatínska,67,,False,,,Záhradná chata,predaj,False,False,,442,37
90000,,Myjava,Turá Lúka,,,False,,,Vidiecky dom,predaj,False,False,,,
,,Vrbové,,68,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,366,
125000,13892,Nové Zámky,nové zámky,90,,False,,,Rodinný dom,predaj,False,False,,569,
63000,350002,Strekov,,180,,False,,,Rodinný dom,predaj,False,False,,1021,180
57000,,Veľké Lovce,,,,False,,,Rodinný dom,predaj,False,False,,973,415
144000,475252,Zemné,Pekná,303,,False,,,Rodinný dom,predaj,False,False,,717,303
72000,,Moča,,,,False,,,Rodinný dom,predaj,False,False,,1165,315
36000,360002,Marcelová,,100,,False,,,Rodinný dom,predaj,False,False,,1280,455
62000,620002,Bánov,,100,,False,,,Rodinný dom,predaj,False,False,,738,
32000,355562,Komárno,,90,,False,,,Rodinný dom,predaj,False,False,,804,
36400,21412,Nové Zámky,,17,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,315,
235000,17282,Dunajská Lužná,Krátka,136,,False,,,Rodinný dom,predaj,False,False,,385,247
,,Milhosť,Milhosť,,,False,,,Rodinný dom,predaj,False,False,,,
31200,,Kluknava časť Štefanská Huta,,,,False,,,Vidiecky dom,predaj,False,False,,139,
159000,349452,Rimavská Sobota,,455,,False,,,Rodinný dom,predaj,False,False,,609,192
19700000,596972,Záblatí časť Záblatí,,330,,False,,,Rodinný dom,predaj,False,False,,2843,815
107000,629412,Trsťany,,170,,False,,,Rodinný dom,predaj,False,False,,445,207
179990,974502,Nováčany,Novačany,184,,False,,,Rodinný dom,predaj,False,False,,750,
43000,19552,Nové Zámky,Zugov,22,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
99990,555502,Boliarov,Boliarov,180,,False,,,Rodinný dom,predaj,False,False,,2681,
,,Košice IV Vyšné Opátske,Tigria,449,,False,,,Rodinný dom,predaj,False,False,,2854,
109990,14672,Boliarov,Boliarov,75,,False,,,Rodinný dom,predaj,False,False,,2700,75
379000,29932,Hviezdoslavov,x,126,,False,,Novostavba,Rodinný dom,predaj,False,False,,727,
159900,18152,Topoľnica,,88,,False,,Novostavba,Rodinný dom,predaj,False,False,,410,112
135000,15522,Búč,Búč,87,,False,,,Rodinný dom,predaj,False,False,,1681,160
135000,15522,Búč,Búč,87,,False,,,Rodinný dom,predaj,False,False,,1681,160
189000,900002,Dunajská Lužná,Dunajská Lužná,210,,False,,,Rodinný dom,predaj,False,False,,182,
,,Hrubá Borša,nezadana,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,700,
400000,20002,Trenčianska Turná,,200,,False,,Novostavba,Rodinný dom,predaj,False,False,,550,
310000,13192,Trenčín,,235,,False,,,Rodinný dom,predaj,False,False,,473,
390000,19502,Trenčianska Turná,,200,,False,,,Rodinný dom,predaj,False,False,,550,
50000,500002,Chtelnica,,100,,False,,,Rodinný dom,predaj,False,False,,1359,150
209000,768382,Kalnica,,272,,False,,,Rodinný dom,predaj,False,False,,1000,
285000,2850002,Chocholná-Velčice,,1,,False,,,"Chata, drevenica, zrub",predaj,False,False,,338,
199000,22112,Žilina,,90,,False,,,Rodinný dom,predaj,False,False,,426,
235000,16912,Oľdza,,139,,False,,Novostavba,Rodinný dom,predaj,False,False,,600,
170000,19772,Michal na Ostrove,,86,,False,,,Rodinný dom,predaj,False,False,,,
170000,19772,Dunajská Streda,,86,,False,,,Rodinný dom,predaj,False,False,,,
220000,22452,Dunajská Streda,,98,,False,,,Rodinný dom,predaj,False,False,,507,121
220000,22452,Vrakúň,,98,,False,,,Rodinný dom,predaj,False,False,,507,121
225000,20832,Dunajská Streda,Vojvodcu Árpáda,108,,False,,Novostavba,Rodinný dom,predaj,False,False,,70,
245000,16902,Dunajská Streda,,145,,False,,Novostavba,Rodinný dom,predaj,False,False,,999,190
123000,11942,Trávnik,,103,,False,,,Rodinný dom,predaj,False,False,,775,220
,,Dunajská Streda,,300,,False,,,Rodinný dom,predaj,False,False,,609,
13500,,Lučenec,,,,False,,,Záhradná chata,predaj,False,False,,360,18
215000,17672,Dolný Bar,Hlavná,121,,False,,,Rodinný dom,predaj,False,False,,500,130
169000,13892,Dolný Bar,Hlavná,121,,False,,Novostavba,Rodinný dom,predaj,False,False,,450,130
145500,13602,Veľký Meder,Okočská,107,,False,,Novostavba,Rodinný dom,predaj,False,False,,357,127
109000,751722,Šaštín - Stráže časť Šaštín,,145,,False,,,Rodinný dom,predaj,False,False,,271,
210000,19632,Moravský Svätý Ján,,107,,False,,Novostavba,Rodinný dom,predaj,False,False,,502,143
123000,1230002,Trávnik,nezadaná,1,,False,,,Rodinný dom,predaj,False,False,,775,
160000,19162,Trstice,nezadaná,83,,False,,Novostavba,Rodinný dom,predaj,False,False,,320,105
53000,535352,Kúty,Štefánikova,99,,False,,,Rodinný dom,predaj,False,False,,229,
250000,15342,Bernolákovo,,163,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
233000,26782,Bernolákovo,,87,,False,,Novostavba,Rodinný dom,predaj,False,False,,208,
233000,26782,Miloslavov,,87,,False,,Novostavba,Rodinný dom,predaj,False,False,,208,
250000,15342,Miloslavov,,163,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
233000,26782,Malinovo,,87,,False,,Novostavba,Rodinný dom,predaj,False,False,,208,
233000,26782,Tomášov,,87,,False,,Novostavba,Rodinný dom,predaj,False,False,,208,
250000,15342,Tomášov,,163,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
158000,21942,Michal na Ostrove,Kolonia,72,,False,,Novostavba,Rodinný dom,predaj,False,False,,255,
148000,18242,Dolný Bar,Hlavna,81,,False,,Novostavba,Rodinný dom,predaj,False,False,,350,
26500,662502,Nenince,Nenince,40,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,2643,349
10000,250002,Sečianky,Sečianky,40,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,209,1008
94000,470002,Slovenské Ďarmoty,,200,,False,,,Rodinný dom,predaj,False,False,,1000,
49000,612502,Bušince,Veľký Krtíš,80,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,1200,652
215000,716672,Dunajská Streda,Dunajská Streda,300,,False,,,Rodinný dom,predaj,False,False,,263,120
520000,38982,Trnava,,133,,False,,Novostavba,Rodinný dom,predaj,False,False,,550,160
133900,16742,Závod,,80,,False,,,Rodinný dom,predaj,False,False,,485,170
289990,10182,Kátlovce,,285,,False,,,Rodinný dom,predaj,False,False,,1007,556
399000,43372,Štrba,Lesná,92,,False,,Novostavba,Rodinný dom,predaj,False,False,,414,
500000,13162,Bratislava II Ružinov,Hrachová,380,,False,,Novostavba,Rodinný dom,predaj,False,False,,550,
,,Žilina,,72,,False,,,Rodinný dom,predaj,False,False,,206,72
22800,,Klenovec,,,,False,,,Rodinný dom,predaj,False,False,,,
229000,22902,Súľov-Hradná časť Hradná,Hradná,100,,False,,Novostavba,Rodinný dom,predaj,False,False,,600,120
277000,23082,Drienov,,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,140
599900,28572,Budimír,,210,,False,,Novostavba,Rodinný dom,predaj,False,False,,855,217
274000,18272,Banská Bystrica,Pod Bánošom 21,150,,False,,,Rodinný dom,predaj,False,False,,386,104
179000,17332,Čižatice,,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,650,129
130000,,Drienovec,Drienovec,,,False,,,Rodinný dom,predaj,False,False,,832,120
,,Nová Baňa,,150,,False,,,Rodinný dom,predaj,False,False,,828,
,,Zlaté Moravce,,150,,False,,,Rodinný dom,predaj,False,False,,828,
,,Jedľové Kostoľany,,150,,False,,,Rodinný dom,predaj,False,False,,828,
95000,863642,Boheľov,,110,,False,,,Rodinný dom,predaj,False,False,,650,
95000,950002,Kráľovičove Kračany,,100,,False,,,Rodinný dom,predaj,False,False,,800,
165000,16502,Dunajská Streda,nezadaná,100,,False,,,Rodinný dom,predaj,False,False,,300,
105000,700002,Dolný Štál,nezadaná,150,,False,,,Rodinný dom,predaj,False,False,,904,
185000,14682,Dunajský Klátov,nezadaná,126,,False,,Novostavba,Rodinný dom,predaj,False,False,,651,152
107000,798512,Dolný Štál,nezadaná,134,,False,,,Rodinný dom,predaj,False,False,,1271,
135000,713042,Trnávka,Trnávka,189,,False,,,Rodinný dom,predaj,False,False,,572,276
163000,24812,Okoličná na Ostrove,,65,,False,,Novostavba,Rodinný dom,predaj,False,False,,605,94
515000,17642,Voderady,Voderady,292,,False,,Novostavba,Rodinný dom,predaj,False,False,,573,194
185000,20672,Veľké Dvorníky,,89,,False,,Novostavba,Rodinný dom,predaj,False,False,,311,167
285000,693432,Dunajská Streda,Gaštanový rad,411,,False,,,Rodinný dom,predaj,False,False,,700,
137000,958042,Komárno,,143,,False,,,Rodinný dom,predaj,False,False,,218,96
55000,500002,Veľký Meder,,110,,False,,,Rodinný dom,predaj,False,False,,557,
380000,15832,Pezinok,Slnečná,240,,False,,,Rodinný dom,predaj,False,False,,469,158
245000,18482,Horná Potôň,,132,,False,,Novostavba,Rodinný dom,predaj,False,False,,,101
225000,21642,Kostolné Kračany,,103,,False,,,Rodinný dom,predaj,False,False,,607,145
,,Galanta,Hodská,,,False,,Novostavba,Rodinný dom,predaj,False,False,,855,
192000,19012,Galanta,mladeznika,101,,False,,Novostavba,Rodinný dom,predaj,False,False,,330,
158000,19512,Košúty,,81,,False,,,Rodinný dom,predaj,False,False,,400,102
190000,20652,Košúty,,92,,False,,,Rodinný dom,predaj,False,False,,500,117
177000,18252,Košúty,,97,,False,,,Rodinný dom,predaj,False,False,,500,122
399000,31332,Veľký Meder,,127,,False,,Novostavba,Rodinný dom,predaj,False,False,,1011,
,,Galanta,Hodská,,,False,,Novostavba,Rodinný dom,predaj,False,False,,855,
97000,881822,Topoľníky,,110,,False,,,Rodinný dom,predaj,False,False,,1072,
105000,10502,Jahodná,Mlynská,100,,False,,,Rodinný dom,predaj,False,False,,1800,175
339900,24282,Bratislava II Podunajské Biskupice,xxx,140,,False,,,Rodinný dom,predaj,False,False,,626,175
192000,19012,Galanta,Mladeznicka,101,,False,,Novostavba,Rodinný dom,predaj,False,False,,330,
192000,19012,Galanta,Mladeznicka,101,,False,,,Rodinný dom,predaj,False,False,,330,
220000,18332,Trhová Hradská,Okružná cesta,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,881,145
95000,730772,Dolný Bar,Hlavná,130,,False,,,Rodinný dom,predaj,False,False,,1638,
198000,17522,Ohrady,slepá,113,,False,,,Rodinný dom,predaj,False,False,,676,136
,,Vydrany,,128,,False,,,Rodinný dom,predaj,False,False,,740,145
80000,15382,Dunajský Klátov,Slepá,52,,False,,,"Chata, drevenica, zrub",predaj,False,False,,182,
158000,22002,Michal na Ostrove,,71,,False,,Novostavba,Rodinný dom,predaj,False,False,,255,
158000,21942,Michal na Ostrove,,72,,False,,Novostavba,Rodinný dom,predaj,False,False,,255,
299000,21362,Ružindol,Ružindol,140,,False,,Novostavba,Rodinný dom,predaj,False,False,,1408,167
133000,17502,Horné Mýto,nezadaná,76,,False,,Novostavba,Rodinný dom,predaj,False,False,,450,
133000,17502,Dunajská Streda,nezadaná,76,,False,,Novostavba,Rodinný dom,predaj,False,False,,450,
210000,20792,Gabčíkovo,nezadaná,101,,False,,Novostavba,Rodinný dom,predaj,False,False,,562,126
160000,1600002,Galanta,Kolónia,1,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
205000,19522,Košúty,nezadaná,105,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,132
164000,19642,Košúty,nezadaná,83,,False,,Novostavba,Rodinný dom,predaj,False,False,,400,106
,,Dunajská Streda,Veľkoblahovská cesta,150,,False,,,Rodinný dom,predaj,False,False,,837,171
188000,20002,Košúty,nezadaná,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,122
142000,1420002,Košúty,nezadaná,1,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
135000,375002,Zemianska Olča,Dlhý dvor,360,,False,,,Rodinný dom,predaj,False,False,,595,120
380000,3800002,Dunajská Streda,nezadaná,1,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
152000,15202,Ohrady,,100,,False,,Novostavba,Rodinný dom,predaj,False,False,,427,120
225000,24192,Kostolište,Centrum,93,,False,,Novostavba,Rodinný dom,predaj,False,False,,318,112
225000,24192,Kostolište,centrum,93,,False,,Novostavba,Rodinný dom,predaj,False,False,,318,112
215000,20872,Studienka,,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,518,127
209900,25912,Malacky,B. Němcovej,81,,False,,,Rodinný dom,predaj,False,False,,272,
265000,19202,Malacky,Gajary,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,371,
215000,26542,Malacky,B. Němcovej,81,,False,,,Rodinný dom,predaj,False,False,,294,
235000,24952,Kostolište,centrum,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,312,126
265000,19202,Gajary,Hlavná,138,,False,,Novostavba,Rodinný dom,predaj,False,False,,371,
170000,31482,Slovenský Grob,Štepnice,54,,False,,Novostavba,Rodinný dom,predaj,False,False,,,220
330000,28212,Hamuliakovo,Družstevná,117,,False,,Novostavba,Rodinný dom,predaj,False,False,,581,122
499000,27722,Bratislava II Vrakuňa,Tymiánová,180,,False,,Novostavba,Rodinný dom,predaj,False,False,,574,176
275000,30562,Bernolákovo,Azalková,90,,False,,Novostavba,Rodinný dom,predaj,False,False,,265,111
265000,16382,Gajary,nezadaná,161,,False,,,Rodinný dom,predaj,False,False,,371,118
458900,15302,Šelpice,,300,,False,,,Rodinný dom,predaj,False,False,,715,180
185000,755102,Hrnčiarovce nad Parnou,,245,,False,,,Rodinný dom,predaj,False,False,,323,
369000,27332,Zvončín,,135,,False,,,Rodinný dom,predaj,False,False,,639,
79900,596272,Bodza,,134,,False,,,Rodinný dom,predaj,False,False,,662,67
329000,626672,Lúka,Lúka,525,,False,,,Rodinná vila,predaj,False,False,,1760,
59500,875002,Piešťany,Orviský Kút,68,,False,,,Rodinný dom,predaj,False,False,,104,68
69500,369682,Nižná,,188,,False,,,Rodinný dom,predaj,False,False,,606,188
127000,894362,Hubina,,142,,False,,,Rodinný dom,predaj,False,False,,956,153
79900,596272,Veľký Meder,,134,,False,,,Rodinný dom,predaj,False,False,,662,67
59900,611222,Kráľov Brod,Dvojrad,98,,False,,,Rodinný dom,predaj,False,False,,600,98
76500,602362,Podhorany časť Sokolníky,,127,,False,,,Rodinný dom,predaj,False,False,,786,127
49500,495002,Neded,,100,,False,,,Rodinný dom,predaj,False,False,,1041,155
158000,790002,Turčianske Teplice,,200,,False,,,Rodinný dom,predaj,False,False,,1433,120
110000,12942,Čechy,Čechy,85,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,3294,1100
233000,26782,Nová Dedinka,,87,,False,,Novostavba,Rodinný dom,predaj,False,False,,208,
110000,12942,Čechy,Čechy,85,,False,,,Rodinný dom,predaj,False,False,,3294,1100
250000,15342,Nová Dedinka,,163,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
,,Borský Mikuláš,Ságelská,160,,False,,Novostavba,Rodinný dom,predaj,False,False,,840,175
,,Stupava,Slnečná,,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
,,Čenkovce,Čenkovce,245,,False,,,Rodinný dom,predaj,False,False,,574,182
,,Bratislava I Staré Mesto,Prvosienkova,600,,False,,,Rodinná vila,predaj,False,False,,1862,251
279999,29792,Miloslavov,platanova,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,304,
299999,31912,Miloslavov,platanova,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,812,
,,Svätý Jur,Svätý Jur,150,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,2703,43
,,Moravany nad Váhom,Vinohrad,141,,False,,Novostavba,Rodinný dom,predaj,False,False,,470,
320000,24702,Čakany,Čakany,129,,False,,,Rodinný dom,predaj,False,False,,1069,427
,,Moravany nad Váhom,Nábrežná,529,,False,,Novostavba,Rodinná vila,predaj,False,False,,1265,380
70000,,Nitra časť Mlynárce,.,,,False,,,Rodinný dom,predaj,False,False,,292,137
,,Svätý Jur,Zámočnica,246,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,4241,308
439000,33512,Jablonové,Jablonové,131,,False,,,Rodinný dom,predaj,False,False,,829,125
295000,26582,Boldog,.,111,,False,,Novostavba,Rodinný dom,predaj,False,False,,217,60
,,Heľpa,.,300,,False,,,Rodinný dom,predaj,False,False,,1078,337
395000,26332,Hrubá Borša,.,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,605,133
189000,26562,Plavecké Podhradie,,71,,False,,Novostavba,Rodinný dom,predaj,False,False,,320,85
419000,28452,Hrubá Borša,Agátová,147,,False,,Novostavba,Rodinný dom,predaj,False,False,,704,184
330000,27502,Hrubá Borša,.,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,274,69
350000,14612,Suchohrad,Karolov dvor,239,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,2690,320
350000,14612,Suchohrad,Karolov dvor,239,,False,,,Rodinný dom,predaj,False,False,,2690,320
,,Bratislava I Staré Mesto,Slávičie údolie,338,,False,,,Rodinný dom,predaj,False,False,,896,227
279999,29792,Dunajská Lužná,,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,304,
299999,31912,Most pri Bratislave,platanova,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,812,
299999,31912,Dunajská Lužná,platanova,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,812,
265000,26502,Senec,,100,,False,,Novostavba,Rodinný dom,predaj,False,False,,195,
,,Nitra,,160,,False,,,Rodinný dom,predaj,False,False,,677,
299000,23732,Senec,Šamorínska,126,,False,,Novostavba,Rodinný dom,predaj,False,False,,513,158
30000,857142,Tiszacsege,Kisfaludi út,35,,False,,,"Chata, drevenica, zrub",predaj,False,False,,300,
360000,14942,Edelstal,Herschaftsjoch,241,,False,,Novostavba,Rodinný dom,predaj,False,False,,518,109
239000,23142,Piešťany,Veľké Kostoľany,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,663,155
239000,23142,Veľké Kostoľany,Veľké Kostoľany,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,663,155
286000,23642,Trnava,Majcichov,121,,False,,Novostavba,Rodinný dom,predaj,False,False,,425,140
286000,23642,Majcichov,Majcichov,121,,False,,Novostavba,Rodinný dom,predaj,False,False,,425,140
236000,24082,Boleráz,,98,,False,,Novostavba,Rodinný dom,predaj,False,False,,388,125
368000,36442,Špačince,Hlavná,101,,False,,Novostavba,Rodinný dom,predaj,False,False,,436,139
,,Galanta,Šaľa,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,450,115
149980,999872,Pezinok,Štefanová,150,,False,,,Rodinný dom,predaj,False,False,,270,151
149980,999872,Štefanová,Štefanová,150,,False,,,Rodinný dom,predaj,False,False,,270,151
149980,999872,Modra,Štefanová,150,,False,,,Rodinný dom,predaj,False,False,,270,151
286000,23642,Galanta,Majcichov,121,,False,,Novostavba,Rodinný dom,predaj,False,False,,425,140
247000,20582,Cífer časť Pác,Pác,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,512,147
495000,30942,Trnava,Tulipán,160,,False,,,Rodinný dom,predaj,False,False,,960,
253000,24332,Červeník,Červeník,104,,False,,Novostavba,Rodinný dom,predaj,False,False,,480,133
253000,24332,Trnava,Červeník,104,,False,,Novostavba,Rodinný dom,predaj,False,False,,480,133
253000,24332,Piešťany,Červeník,104,,False,,Novostavba,Rodinný dom,predaj,False,False,,480,133
253000,24332,Hlohovec,Červeník,104,,False,,Novostavba,Rodinný dom,predaj,False,False,,480,133
225900,25972,Galanta,Hoste,87,,False,,Novostavba,Rodinný dom,predaj,False,False,,469,116
,,Trnava časť Trnava-západ,Kamenná cesta,119,,False,,Novostavba,Rodinný dom,predaj,False,False,,578,151
155000,968752,Trnava,.,160,,False,,,Rodinný dom,predaj,False,False,,740,
245000,24502,Trnava,Cífer - Pác,100,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,116
245000,24502,Cífer,Pác,100,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,116
,,Piešťany,Borovce,106,,False,,Novostavba,Rodinný dom,predaj,False,False,,200,
155000,968752,Trnava,.,160,,False,,,Rodinný dom,predaj,False,False,,740,
227000,10322,Piešťany,.,220,,False,,,Rodinný dom,predaj,False,False,,595,
286000,24872,Trnava,Trstín,115,,False,,Novostavba,Rodinný dom,predaj,False,False,,663,173
220000,23402,Galanta,Pusté Úľany,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,415,
286000,24872,Trstín,,115,,False,,Novostavba,Rodinný dom,predaj,False,False,,663,173
240000,21432,Cífer časť Pác,Pác,112,,False,,Novostavba,Rodinný dom,predaj,False,False,,470,134
247000,22052,Trnava,Cífer,112,,False,,Novostavba,Rodinný dom,predaj,False,False,,470,
245000,19202,Trnava,Červeník,127,,False,,Novostavba,Rodinný dom,predaj,False,False,,447,
